"timestamp","elapsed_s","phase","adapter_present","adapter_status","pnp_status","wlan_state","signal_pct","receive_rate_mbps","transmit_rate_mbps","gateway_ok","gateway_latency_ms","internet_ok","internet_latency_ms","received_bytes","sent_bytes","received_errors","outbound_errors","received_discards","outbound_discards"
"2026-07-29T15:09:15.3518029+02:00","510.995","observation","True","Up","OK","connected","70","195","195","True","4","False",,"1663167742","14553173","0","0","0","0"
"2026-07-29T15:09:16.3536933+02:00","511.997","observation","True","Up","OK","connected","70","195","195","True","5","True","16","1663168840","14572388","0","0","0","0"
"2026-07-29T15:09:17.3600321+02:00","513.003","observation","True","Up","OK","connected","70","195","195","True","25","False",,"1663170198","14606501","0","0","0","0"
"2026-07-29T15:09:18.3696577+02:00","514.013","observation","True","Up","OK","connected","73","260","260","True","18","True","48","1663199374","14623472","0","0","0","0"
"2026-07-29T15:09:19.3738689+02:00","515.017","observation","True","Up","OK","connected","73","260","260","True","4","False",,"1663202361","14641173","0","0","0","0"
"2026-07-29T15:09:20.3797330+02:00","516.023","observation","True","Up","OK","connected","73","260","260","True","4","False",,"1663218875","14667938","0","0","0","0"
"2026-07-29T15:09:21.3948049+02:00","517.038","observation","True","Up","OK","connected","73","260","260","True","4","True","16","1663243448","14686147","0","0","0","0"
"2026-07-29T15:09:22.3985154+02:00","518.041","observation","True","Up","OK","connected","73","260","260","True","6","True","16","1663263300","14699706","0","0","0","0"
"2026-07-29T15:09:23.4141128+02:00","519.057","observation","True","Up","OK","connected","73","260","260","True","4","True","46","1663272236","14710024","0","0","0","0"
"2026-07-29T15:09:24.4152471+02:00","520.058","observation","True","Up","OK","connected","73","260","260","True","4","True","16","1663274126","14715221","0","0","0","0"
"2026-07-29T15:09:25.4207261+02:00","521.064","observation","True","Up","OK","connected","73","260","260","True","4","True","17","1663276614","14719915","0","0","0","0"
"2026-07-29T15:09:26.4253067+02:00","522.068","observation","True","Up","OK","connected","73","260","260","True","3","True","16","1663277938","14720147","0","0","0","0"
"2026-07-29T15:09:27.4382845+02:00","523.081","observation","True","Up","OK","connected","73","260","260","True","4","True","17","1663278808","14721290","0","0","0","0"
"2026-07-29T15:09:28.4395809+02:00","524.083","observation","True","Up","OK","connected","71","195","195","True","4","True","16","1663360528","14731297","0","0","0","0"
"2026-07-29T15:09:29.4518464+02:00","525.095","observation","True","Up","OK","connected","71","195","195","True","3","True","15","1663370615","14737204","0","0","0","0"
"2026-07-29T15:09:30.4673864+02:00","526.11","observation","True","Up","OK","connected","71","195","195","True","3","True","16","1663417292","14747313","0","0","0","0"
"2026-07-29T15:09:31.4695891+02:00","527.113","observation","True","Up","OK","connected","71","195","195","True","3","True","16","1663420791","14751772","0","0","0","0"
"2026-07-29T15:09:32.4794343+02:00","528.122","observation","True","Up","OK","connected","71","195","195","True","5","True","17","1663426283","14754358","0","0","0","0"
"2026-07-29T15:09:33.4852390+02:00","529.128","observation","True","Up","OK","connected","71","195","195","True","4","True","17","1663428270","14756770","0","0","0","0"
"2026-07-29T15:09:34.4891050+02:00","530.132","observation","True","Up","OK","connected","71","195","195","True","7","True","48","1663430788","14757999","0","0","0","0"
"2026-07-29T15:09:35.4922214+02:00","531.135","observation","True","Up","OK","connected","71","195","195","True","3","True","16","1663433210","14758855","0","0","0","0"
"2026-07-29T15:09:36.5008785+02:00","532.144","observation","True","Up","OK","connected","71","195","195","True","7","True","16","1663435250","14760575","0","0","0","0"
"2026-07-29T15:09:37.5212798+02:00","533.164","observation","True","Up","OK","connected","71","195","195","True","6","True","16","1663436622","14765489","0","0","0","0"
"2026-07-29T15:09:38.5274757+02:00","534.17","observation","True","Up","OK","connected","72","260","260","True","7","True","47","1663441092","14765769","0","0","0","0"
"2026-07-29T15:09:39.5303854+02:00","535.173","observation","True","Up","OK","connected","72","260","260","True","18","True","22","1663442140","14766868","0","0","0","0"
"2026-07-29T15:09:40.5355132+02:00","536.178","observation","True","Up","OK","connected","72","260","260","True","4","True","16","1663443166","14767071","0","0","0","0"
"2026-07-29T15:09:41.5390634+02:00","537.182","observation","True","Up","OK","connected","72","260","260","True","8","True","16","1663444421","14767813","0","0","0","0"
"2026-07-29T15:09:42.5466753+02:00","538.19","observation","True","Up","OK","connected","72","260","260","True","4","True","16","1663458935","14775902","0","0","0","0"
"2026-07-29T15:09:43.5589572+02:00","539.202","observation","True","Up","OK","connected","72","260","260","True","2","True","17","1663466915","14778773","0","0","0","0"
"2026-07-29T15:09:44.5664675+02:00","540.209","observation","True","Up","OK","connected","72","260","260","True","5","True","16","1663473212","14785293","0","0","0","0"
"2026-07-29T15:09:45.5716550+02:00","541.215","observation","True","Up","OK","connected","72","260","260","True","3","True","16","1663484337","15082281","0","0","0","0"
"2026-07-29T15:09:46.5768264+02:00","542.22","observation","True","Up","OK","connected","72","260","260","True","162","True","18","1663517728","15082908","0","0","0","0"
"2026-07-29T15:09:47.5827427+02:00","543.226","observation","True","Up","OK","connected","72","260","260","True","3","True","16","1663518830","15083142","0","0","0","0"
"2026-07-29T15:09:48.5893351+02:00","544.232","observation","True","Up","OK","connected","68","195","195","True","4","True","16","1663519790","15083290","0","0","0","0"
"2026-07-29T15:09:49.5917784+02:00","545.235","observation","True","Up","OK","connected","68","195","195","True","3","True","16","1663540174","15088037","0","0","0","0"
"2026-07-29T15:09:50.5947584+02:00","546.238","observation","True","Up","OK","connected","68","195","195","True","3","True","19","1663542726","15088478","0","0","0","0"
"2026-07-29T15:09:51.6071995+02:00","547.25","observation","True","Up","OK","connected","68","195","195","True","3","True","17","1663543710","15088803","0","0","0","0"
"2026-07-29T15:09:52.6150369+02:00","548.258","observation","True","Up","OK","connected","68","195","195","False",,"False",,"1663544381","15089392","0","0","0","0"
"2026-07-29T15:09:53.6377397+02:00","549.281","observation","True","Up","OK","connected","68","195","195","False",,"False",,"1663544613","15090359","0","0","0","0"
"2026-07-29T15:09:54.6440425+02:00","550.287","observation","True","Up","OK","connected","68","195","195","False",,"False",,"1663544988","15090791","0","0","0","0"
"2026-07-29T15:09:55.6493304+02:00","551.292","observation","True","Up","OK","connected","68","195","195","False",,"False",,"1663546333","15091590","0","0","0","0"
"2026-07-29T15:09:56.6543287+02:00","552.297","observation","True","Up","OK","connected","68","195","195","False",,"False",,"1663547599","15092344","0","0","0","0"
"2026-07-29T15:09:57.6568777+02:00","553.3","observation","True","Up","OK","connected","68","195","195","False",,"False",,"1663548490","15093152","0","0","0","0"
"2026-07-29T15:09:58.6781133+02:00","554.321","observation","True","Up","OK","connected","71","195","195","False",,"False",,"1663549123","15093707","0","0","0","0"
"2026-07-29T15:09:59.6784221+02:00","555.321","observation","True","Up","OK","connected","71","195","195","False",,"False",,"1663549995","15141273","0","0","0","0"
"2026-07-29T15:10:00.6858525+02:00","556.329","observation","True","Up","OK","connected","71","195","195","False",,"False",,"1663550946","15158334","0","0","0","0"
"2026-07-29T15:10:01.6879509+02:00","557.331","observation","True","Up","OK","connected","71","195","195","False",,"True","439","1663551024","15182278","0","0","0","0"
"2026-07-29T15:10:02.7077491+02:00","558.351","observation","True","Up","OK","connected","71","195","195","True","3","True","17","1663561904","15268950","0","0","0","0"
"2026-07-29T15:10:03.7248042+02:00","559.368","observation","True","Up","OK","connected","71","195","195","True","4","True","16","1663570014","15308498","0","0","0","0"
"2026-07-29T15:10:04.7411268+02:00","560.384","observation","True","Up","OK","connected","71","195","195","True","4","True","17","1663571992","15309026","0","0","0","0"
"2026-07-29T15:10:05.7460529+02:00","561.389","observation","True","Up","OK","connected","71","195","195","True","4","True","16","1663573734","15309521","0","0","0","0"
"2026-07-29T15:10:06.7599824+02:00","562.403","observation","True","Up","OK","connected","71","195","195","True","3","True","16","1663575270","15309876","0","0","0","0"
"2026-07-29T15:10:07.7767078+02:00","563.42","observation","True","Up","OK","connected","71","195","195","True","4","True","36","1663576372","15310494","0","0","0","0"
"2026-07-29T15:10:08.7823837+02:00","564.425","observation","True","Up","OK","connected","72","260","260","True","5","True","46","1663577649","15310801","0","0","0","0"
"2026-07-29T15:10:09.7860105+02:00","565.429","observation","True","Up","OK","connected","72","260","260","True","3","True","16","1663583859","15314597","0","0","0","0"
"2026-07-29T15:10:10.7986723+02:00","566.442","observation","True","Up","OK","connected","72","260","260","True","3","True","16","1663584007","15314745","0","0","0","0"
"2026-07-29T15:10:11.8195808+02:00","567.463","observation","True","Up","OK","connected","72","260","260","True","3","True","17","1663584155","15315417","0","0","0","0"
"2026-07-29T15:10:12.8327028+02:00","568.476","observation","True","Up","OK","connected","72","260","260","True","4","True","19","1663585115","15315565","0","0","0","0"
"2026-07-29T15:10:13.8470598+02:00","569.49","observation","True","Up","OK","connected","72","260","260","True","4","True","18","1663586592","15316024","0","0","0","0"
"2026-07-29T15:10:14.8579083+02:00","570.501","observation","True","Up","OK","connected","72","260","260","True","6","True","44","1663588482","15316468","0","0","0","0"
"2026-07-29T15:10:15.8757678+02:00","571.519","observation","True","Up","OK","connected","72","260","260","True","4","True","16","1663589442","15319540","0","0","0","0"
"2026-07-29T15:10:16.8836213+02:00","572.527","observation","True","Up","OK","connected","72","260","260","True","3","True","16","1663590444","15320100","0","0","0","0"
"2026-07-29T15:10:17.8861786+02:00","573.529","observation","True","Up","OK","connected","72","260","260","True","4","True","16","1663591404","15320248","0","0","0","0"
"2026-07-29T15:10:18.8984031+02:00","574.541","observation","True","Up","OK","connected","71","195","195","True","3","True","17","1663592688","15320451","0","0","0","0"
"2026-07-29T15:10:19.9043961+02:00","575.547","observation","True","Up","OK","connected","71","195","195","True","5","True","16","1663596766","15325112","0","0","0","0"
"2026-07-29T15:10:20.9122269+02:00","576.555","observation","True","Up","OK","connected","71","195","195","True","4","True","18","1663631760","15325923","0","0","0","0"
"2026-07-29T15:10:21.9220855+02:00","577.565","observation","True","Up","OK","connected","71","195","195","True","4","True","16","1663633736","15326071","0","0","0","0"
"2026-07-29T15:10:22.9323213+02:00","578.575","observation","True","Up","OK","connected","71","195","195","True","4","True","17","1663656883","15331598","0","0","0","0"
"2026-07-29T15:10:23.9408052+02:00","579.584","observation","True","Up","OK","connected","71","195","195","True","4","True","47","1663660678","15332692","0","0","0","0"
"2026-07-29T15:10:24.9458023+02:00","580.589","observation","True","Up","OK","connected","71","195","195","True","4","True","16","1663680927","15333651","0","0","0","0"
"2026-07-29T15:10:25.9500794+02:00","581.593","observation","True","Up","OK","connected","71","195","195","True","6","True","17","1663682163","15335149","0","0","0","0"
"2026-07-29T15:10:26.9581770+02:00","582.601","observation","True","Up","OK","connected","71","195","195","True","4","True","16","1663682311","15335297","0","0","0","0"
"2026-07-29T15:10:27.9730856+02:00","583.616","observation","True","Up","OK","connected","71","195","195","True","4","True","16","1663684459","15343591","0","0","0","0"
"2026-07-29T15:10:28.9892433+02:00","584.632","observation","True","Up","OK","connected","73","260","260","True","3","True","16","1663687038","15344660","0","0","0","0"
"2026-07-29T15:10:29.9946113+02:00","585.638","observation","True","Up","OK","connected","73","260","260","True","3","True","19","1663688990","15344862","0","0","0","0"
"2026-07-29T15:10:30.9994216+02:00","586.642","observation","True","Up","OK","connected","73","260","260","True","7","True","16","1663690535","15345247","0","0","0","0"
"2026-07-29T15:10:32.0050126+02:00","587.648","observation","True","Up","OK","connected","73","260","260","True","3","True","16","1663691495","15345395","0","0","0","0"
"2026-07-29T15:10:33.0090019+02:00","588.652","observation","True","Up","OK","connected","73","260","260","True","4","True","17","1663692521","15346091","0","0","0","0"
"2026-07-29T15:10:34.0115346+02:00","589.654","observation","True","Up","OK","connected","73","260","260","True","3","True","16","1663693619","15346417","0","0","0","0"
"2026-07-29T15:10:35.0364830+02:00","590.679","observation","True","Up","OK","connected","73","260","260","True","4","True","17","1663695233","15346861","0","0","0","0"
"2026-07-29T15:10:36.0432171+02:00","591.686","observation","True","Up","OK","connected","73","260","260","True","3","True","17","1663695908","15347263","0","0","0","0"
"2026-07-29T15:10:37.0496170+02:00","592.693","observation","True","Up","OK","connected","73","260","260","True","4","True","17","1663696056","15347411","0","0","0","0"
"2026-07-29T15:10:38.0505276+02:00","593.693","observation","True","Up","OK","connected","73","260","260","True","7","True","16","1663697016","15348064","0","0","0","0"
"2026-07-29T15:10:39.0651900+02:00","594.708","observation","True","Up","OK","connected","75","260","260","True","8","True","47","1663699187","15348212","0","0","0","0"
"2026-07-29T15:10:40.0816023+02:00","595.725","observation","True","Up","OK","connected","75","260","260","True","3","True","17","1663700147","15348360","0","0","0","0"
"2026-07-29T15:10:41.0849699+02:00","596.728","observation","True","Up","OK","connected","75","260","260","True","4","True","17","1663700411","15351432","0","0","0","0"
"2026-07-29T15:10:42.0935240+02:00","597.736","observation","True","Up","OK","connected","75","260","260","True","4","True","16","1663700704","15351662","0","0","0","0"
"2026-07-29T15:10:43.1076849+02:00","598.751","observation","True","Up","OK","connected","75","260","260","True","6","True","16","1663701664","15351990","0","0","0","0"
"2026-07-29T15:10:44.1125360+02:00","599.755","observation","True","Up","OK","connected","75","260","260","True","3","True","16","1663702762","15352714","0","0","0","0"
